customer_id,signup_date,region,acquisition_channel,segment
CUST-02628,2025-01-02,Northeast,Organic/Direct,Returning
CUST-02629,2025-08-14,South,Paid Social,Returning
CUST-02630,2025-01-15,Midwest,Paid Social,New
CUST-02631,2025-12-08,Midwest,Affiliate,Returning
CUST-02632,2025-09-06,West,Paid Social,Returning
CUST-02633,2025-11-30,Midwest,Paid Search,New
CUST-02634,2025-07-25,Northeast,Organic/Direct,New
CUST-02635,2025-01-31,West,Organic/Direct,New
CUST-02636,2025-01-10,South,Organic/Direct,VIP
CUST-02637,2025-05-03,South,Paid Search,New
CUST-02638,2025-09-29,Northeast,Paid Search,New
CUST-02639,2025-02-25,Northeast,Paid Social,New
CUST-02640,2025-11-08,South,Organic/Direct,Returning
CUST-02641,2025-03-29,Northeast,Paid Search,Returning
CUST-02642,2025-07-01,Northeast,Paid Search,New
CUST-02643,2025-03-16,South,Paid Search,New
CUST-02644,2025-06-20,Midwest,Display,Returning
CUST-02645,2025-06-15,Northeast,Display,New
CUST-02646,2025-01-02,Northeast,Affiliate,New
CUST-02647,2025-07-27,Midwest,Paid Search,VIP
CUST-02648,2025-10-15,South,Display,New
CUST-02649,2025-12-08,West,Email,New
CUST-02650,2025-05-01,Northeast,Paid Search,New
CUST-02651,2025-11-18,Northeast,Paid Social,Returning
CUST-02652,2025-11-17,South,Email,Returning
CUST-02653,2025-12-27,Midwest,Paid Social,New
CUST-02654,2025-05-17,Midwest,Organic/Direct,Returning
CUST-02655,2025-11-07,West,Email,VIP
CUST-02656,2025-07-26,South,Paid Social,Returning
CUST-02657,2025-01-22,Midwest,Affiliate,New
CUST-02658,2025-04-09,West,Affiliate,New
CUST-02659,2025-09-03,Northeast,Paid Search,Returning
CUST-02660,2025-02-28,West,Affiliate,New
CUST-02661,2025-06-08,Midwest,Paid Social,New
CUST-02662,2025-10-10,Midwest,Paid Social,New
CUST-02663,2025-02-24,West,Display,Returning
CUST-02664,2025-07-01,Midwest,Email,New
CUST-02665,2025-03-20,Midwest,Paid Social,New
CUST-02666,2025-07-15,Midwest,Paid Search,Returning
CUST-02667,2025-03-29,South,Email,New
CUST-02668,2025-12-19,South,Paid Social,New
CUST-02669,2025-01-28,Northeast,Organic/Direct,New
CUST-02670,2025-12-18,South,Email,New
CUST-02671,2025-10-17,South,Organic/Direct,VIP
CUST-02672,2025-11-09,Midwest,Paid Social,New
CUST-02673,2025-11-07,Northeast,Organic/Direct,Returning
CUST-02674,2025-03-10,Midwest,Paid Search,New
CUST-02675,2025-12-06,Northeast,Paid Social,New
CUST-02676,2025-08-05,Northeast,Paid Search,New
CUST-02677,2025-12-18,Midwest,Paid Search,New
CUST-02678,2025-11-17,Northeast,Organic/Direct,New
CUST-02679,2025-07-31,Midwest,Display,New
CUST-02680,2025-05-17,South,Affiliate,VIP
CUST-02681,2025-02-12,Midwest,Email,New
CUST-02682,2025-02-06,West,Affiliate,VIP
CUST-02683,2025-05-23,West,Affiliate,New
CUST-02684,2025-10-24,South,Organic/Direct,New
CUST-02685,2025-07-04,West,Affiliate,Returning
CUST-02686,2025-06-25,West,Display,New
CUST-02687,2025-03-31,Midwest,Paid Social,New
CUST-02688,2025-07-26,South,Organic/Direct,New
CUST-02689,2025-08-21,Northeast,Paid Search,New
CUST-02690,2025-12-25,South,Paid Social,Returning
CUST-02691,2025-09-24,Midwest,Organic/Direct,New
CUST-02692,2025-08-10,Northeast,Paid Search,VIP
CUST-02693,2025-11-29,Midwest,Paid Search,New
CUST-02694,2025-06-05,West,Paid Social,New
CUST-02695,2025-12-08,Midwest,Paid Social,New
CUST-02696,2025-05-16,Northeast,Organic/Direct,New
CUST-02697,2025-02-16,Northeast,Organic/Direct,Returning
CUST-02698,2025-06-02,Midwest,Email,Returning
CUST-02699,2025-02-16,West,Organic/Direct,New
CUST-02700,2025-02-13,South,Affiliate,New
CUST-02701,2025-11-18,Midwest,Organic/Direct,Returning
CUST-02702,2025-10-18,Northeast,Paid Social,New
CUST-02703,2025-03-22,Northeast,Email,New
CUST-02704,2025-11-02,Midwest,Paid Search,New
CUST-02705,2025-01-26,West,Paid Search,New
CUST-02706,2025-04-14,South,Display,New
CUST-02707,2025-09-15,Midwest,Paid Search,New
CUST-02708,2025-04-21,South,Email,Returning
CUST-02709,2025-09-24,Midwest,Affiliate,New
CUST-02710,2025-11-16,South,Paid Search,VIP
CUST-02711,2025-01-25,South,Email,Returning
CUST-02712,2025-01-09,South,Affiliate,New
CUST-02713,2025-12-10,Midwest,Organic/Direct,New
CUST-02714,2025-07-09,West,Paid Social,New
CUST-02715,2025-07-04,Midwest,Organic/Direct,Returning
CUST-02716,2025-06-19,Northeast,Organic/Direct,New
CUST-02717,2025-06-08,Northeast,Affiliate,VIP
CUST-02718,2025-09-09,Midwest,Paid Social,Returning
CUST-02719,2025-07-31,South,Display,Returning
CUST-02720,2025-03-01,South,Organic/Direct,New
CUST-02721,2025-08-17,South,Paid Social,Returning
CUST-02722,2025-09-01,Midwest,Organic/Direct,Returning
CUST-02723,2025-02-11,South,Organic/Direct,Returning
CUST-02724,2025-05-18,South,Email,New
CUST-02725,2025-10-16,Midwest,Display,Returning
CUST-02726,2025-08-14,Midwest,Email,New
CUST-02727,2025-02-19,Northeast,Display,Returning
CUST-02728,2025-01-15,Midwest,Organic/Direct,New
CUST-02729,2025-08-01,South,Paid Search,New
CUST-02730,2025-06-18,West,Paid Search,Returning
CUST-02731,2025-12-17,South,Paid Social,New
CUST-02732,2025-07-10,Midwest,Organic/Direct,Returning
CUST-02733,2025-12-06,South,Paid Social,Returning
CUST-02734,2025-03-20,South,Organic/Direct,Returning
CUST-02735,2025-06-13,Midwest,Email,Returning
CUST-02736,2025-02-20,West,Paid Social,New
CUST-02737,2025-07-29,Northeast,Organic/Direct,New
CUST-02738,2025-03-10,Northeast,Affiliate,Returning
CUST-02739,2025-06-29,Northeast,Paid Social,New
CUST-02740,2025-05-06,Northeast,Paid Search,New
CUST-02741,2025-03-09,West,Paid Search,New
CUST-02742,2025-02-05,Midwest,Paid Search,New
CUST-02743,2025-07-06,Midwest,Paid Social,VIP
CUST-02744,2025-12-12,Midwest,Affiliate,New
CUST-02745,2025-03-14,Midwest,Paid Social,New
CUST-02746,2025-05-28,Midwest,Paid Search,VIP
CUST-02747,2025-03-23,Northeast,Paid Social,VIP
CUST-02748,2025-10-23,South,Paid Social,New
CUST-02749,2025-06-01,Northeast,Organic/Direct,Returning
CUST-02750,2025-12-22,South,Paid Social,New
CUST-02751,2025-03-31,Northeast,Paid Search,Returning
CUST-02752,2025-01-30,South,Affiliate,New
CUST-02753,2025-08-01,West,Organic/Direct,New
CUST-02754,2025-08-26,Northeast,Display,New
CUST-02755,2025-12-28,Northeast,Organic/Direct,Returning
CUST-02756,2025-11-15,West,Organic/Direct,New
CUST-02757,2025-11-19,Midwest,Affiliate,New
CUST-02758,2025-08-20,South,Organic/Direct,Returning
CUST-02759,2025-05-12,Northeast,Paid Search,New
CUST-02760,2025-06-06,Midwest,Organic/Direct,Returning
CUST-02761,2025-02-18,Midwest,Organic/Direct,New
CUST-02762,2025-06-07,West,Organic/Direct,New
CUST-02763,2025-05-14,Midwest,Email,New
CUST-02764,2025-01-14,South,Display,New
CUST-02765,2025-03-16,South,Paid Search,New
CUST-02766,2025-07-15,Northeast,Affiliate,New
CUST-02767,2025-05-15,Midwest,Paid Social,Returning
CUST-02768,2025-12-29,Northeast,Affiliate,New
CUST-02769,2025-06-24,Midwest,Affiliate,New
CUST-02770,2025-12-16,South,Paid Social,Returning
CUST-02771,2025-08-30,Midwest,Paid Search,New
CUST-02772,2025-01-15,Northeast,Paid Social,Returning
CUST-02773,2025-03-16,South,Affiliate,Returning
CUST-02774,2025-09-15,South,Affiliate,New
CUST-02775,2025-07-18,South,Display,Returning
CUST-02776,2025-04-21,South,Paid Search,VIP
CUST-02777,2025-07-10,Northeast,Organic/Direct,New
CUST-02778,2025-11-26,South,Affiliate,VIP
CUST-02779,2025-05-22,Midwest,Paid Search,New
CUST-02780,2025-01-17,Midwest,Paid Social,Returning
CUST-02781,2025-04-24,Northeast,Email,New
CUST-02782,2025-12-08,South,Paid Social,New
CUST-02783,2025-10-06,South,Paid Search,VIP
CUST-02784,2025-11-02,Midwest,Paid Search,New
CUST-02785,2025-11-29,West,Paid Search,VIP
CUST-02786,2025-02-12,West,Paid Search,Returning
CUST-02787,2025-04-14,Northeast,Paid Social,VIP
CUST-02788,2025-01-22,South,Organic/Direct,VIP
CUST-02789,2025-01-02,Midwest,Email,Returning
CUST-02790,2025-11-01,West,Paid Social,VIP
CUST-02791,2025-12-08,Northeast,Affiliate,Returning
CUST-02792,2025-02-26,Midwest,Email,New
CUST-02793,2025-09-21,Midwest,Paid Search,Returning
CUST-02794,2025-07-15,Northeast,Paid Search,New
CUST-02795,2025-01-26,South,Paid Search,New
CUST-02796,2025-12-01,Midwest,Affiliate,New
CUST-02797,2025-11-15,Northeast,Email,New
CUST-02798,2025-07-27,Midwest,Paid Social,New
CUST-02799,2025-09-16,West,Email,New
CUST-02800,2025-05-25,South,Organic/Direct,Returning
CUST-02801,2025-10-17,Midwest,Paid Social,Returning
CUST-02802,2025-06-12,Midwest,Email,Returning
CUST-02803,2025-12-28,Northeast,Email,VIP
CUST-02804,2025-01-24,West,Display,Returning
CUST-02805,2025-03-04,South,Display,Returning
CUST-02806,2025-12-20,South,Display,New
CUST-02807,2025-04-16,West,Paid Search,VIP
CUST-02808,2025-04-24,Northeast,Email,New
CUST-02809,2025-10-16,South,Organic/Direct,New
CUST-02810,2025-03-11,Northeast,Paid Social,New
CUST-02811,2025-07-07,Northeast,Organic/Direct,Returning
CUST-02812,2025-04-15,Midwest,Paid Social,Returning
CUST-02813,2025-03-14,Midwest,Email,New
CUST-02814,2025-12-18,West,Email,Returning
CUST-02815,2025-03-14,Midwest,Paid Social,New
CUST-02816,2025-02-04,West,Organic/Direct,New
CUST-02817,2025-09-03,South,Paid Search,New
CUST-02818,2025-11-13,South,Affiliate,New
CUST-02819,2025-02-16,West,Affiliate,Returning
CUST-02820,2025-09-16,Midwest,Organic/Direct,New
CUST-02821,2025-07-17,Midwest,Affiliate,New
CUST-02822,2025-10-30,Northeast,Organic/Direct,New
CUST-02823,2025-02-16,Midwest,Organic/Direct,Returning
CUST-02824,2025-12-23,West,Paid Social,VIP
CUST-02825,2025-08-14,Midwest,Organic/Direct,Returning
CUST-02826,2025-11-04,Midwest,Organic/Direct,Returning
CUST-02827,2025-05-13,Northeast,Paid Social,VIP
CUST-02828,2025-12-11,Midwest,Affiliate,New
CUST-02829,2025-08-17,South,Paid Social,New
CUST-02830,2025-02-16,Midwest,Affiliate,New
CUST-02831,2025-12-03,South,Paid Search,New
CUST-02832,2025-10-18,South,Display,New
CUST-02833,2025-04-20,South,Paid Social,New
CUST-02834,2025-07-19,Northeast,Affiliate,New
CUST-02835,2025-05-22,South,Paid Search,New
CUST-02836,2025-07-18,Northeast,Affiliate,New
CUST-02837,2025-12-19,Midwest,Email,New
CUST-02838,2025-11-25,South,Affiliate,Returning
CUST-02839,2025-03-20,South,Paid Social,Returning
CUST-02840,2025-12-21,Northeast,Paid Search,New
CUST-02841,2025-06-09,West,Paid Social,New
CUST-02842,2025-09-15,Northeast,Organic/Direct,New
CUST-02843,2025-10-06,South,Paid Search,New
CUST-02844,2025-06-26,West,Affiliate,New
CUST-02845,2025-06-16,South,Paid Search,New
CUST-02846,2025-06-16,West,Display,Returning
CUST-02847,2025-11-11,South,Paid Search,Returning
CUST-02848,2025-05-22,South,Email,Returning
CUST-02849,2025-04-13,South,Paid Social,Returning
CUST-02850,2025-05-12,South,Paid Search,Returning
CUST-02851,2025-03-13,Northeast,Paid Social,Returning
CUST-02852,2025-05-23,South,Paid Social,Returning
CUST-02853,2025-02-11,Northeast,Email,Returning
CUST-02854,2025-02-02,West,Organic/Direct,Returning
CUST-02855,2025-09-22,Northeast,Email,Returning
CUST-02856,2025-01-29,Northeast,Organic/Direct,Returning
CUST-02857,2025-07-27,West,Email,New
CUST-02858,2025-10-12,Northeast,Paid Search,New
CUST-02859,2025-09-22,Midwest,Paid Search,New
CUST-02860,2025-06-12,South,Paid Social,New
CUST-02861,2025-03-12,Northeast,Paid Social,New
CUST-02862,2025-12-06,Northeast,Organic/Direct,New
CUST-02863,2025-11-01,Midwest,Affiliate,New
CUST-02864,2025-08-12,Northeast,Affiliate,VIP
CUST-02865,2025-02-01,Northeast,Email,New
CUST-02866,2025-01-13,Northeast,Paid Social,New
CUST-02867,2025-04-26,Midwest,Affiliate,New
CUST-02868,2025-02-27,Midwest,Paid Search,New
CUST-02869,2025-11-11,Northeast,Paid Search,Returning
CUST-02870,2025-03-17,South,Paid Social,Returning
CUST-02871,2025-04-14,South,Paid Search,New
CUST-02872,2025-12-23,Northeast,Affiliate,New
CUST-02873,2025-10-26,Midwest,Paid Search,New
CUST-02874,2025-03-21,West,Paid Search,Returning
CUST-02875,2025-05-20,South,Organic/Direct,VIP
CUST-02876,2025-07-08,Midwest,Organic/Direct,VIP
CUST-02877,2025-08-31,Midwest,Email,New
CUST-02878,2025-12-08,Northeast,Email,Returning
CUST-02879,2025-11-14,West,Display,Returning
CUST-02880,2025-12-23,West,Paid Search,Returning
CUST-02881,2025-01-15,West,Paid Social,New
CUST-02882,2025-03-28,Northeast,Paid Search,New
CUST-02883,2025-07-25,Midwest,Paid Social,New
CUST-02884,2025-01-18,Northeast,Organic/Direct,New
CUST-02885,2025-05-10,Midwest,Display,Returning
CUST-02886,2025-02-26,Midwest,Organic/Direct,New
CUST-02887,2025-12-07,South,Display,New
CUST-02888,2025-01-24,Northeast,Affiliate,Returning
CUST-02889,2025-02-24,West,Display,New
CUST-02890,2025-03-13,Northeast,Affiliate,VIP
CUST-02891,2025-02-24,Northeast,Email,Returning
CUST-02892,2025-07-27,West,Paid Social,Returning
CUST-02893,2025-05-13,South,Email,Returning
CUST-02894,2025-11-30,Midwest,Paid Social,New
CUST-02895,2025-04-06,South,Email,New
CUST-02896,2025-07-16,Northeast,Paid Search,VIP
CUST-02897,2025-08-29,Northeast,Affiliate,New
CUST-02898,2025-08-17,Midwest,Paid Social,New
CUST-02899,2025-10-18,Midwest,Paid Social,Returning
CUST-02900,2025-03-15,South,Email,New
CUST-02901,2025-07-05,Northeast,Paid Search,New
CUST-02902,2025-10-20,South,Organic/Direct,New
CUST-02903,2025-11-12,South,Email,New
CUST-02904,2025-08-14,Northeast,Paid Social,Returning
CUST-02905,2025-08-26,Northeast,Paid Search,New
CUST-02906,2025-11-12,Midwest,Organic/Direct,New
CUST-02907,2025-08-17,South,Affiliate,New
CUST-02908,2025-12-13,South,Paid Social,Returning
CUST-02909,2025-02-16,South,Paid Social,New
CUST-02910,2025-05-07,Midwest,Display,New
CUST-02911,2025-02-10,Northeast,Organic/Direct,Returning
CUST-02912,2025-02-03,South,Paid Social,New
CUST-02913,2025-06-22,Northeast,Paid Search,Returning
CUST-02914,2025-03-24,South,Paid Search,New
CUST-02915,2025-05-29,Northeast,Paid Search,New
CUST-02916,2025-06-09,Midwest,Display,New
CUST-02917,2025-08-15,Midwest,Organic/Direct,Returning
CUST-02918,2025-12-12,Midwest,Organic/Direct,New
CUST-02919,2025-11-07,South,Display,New
CUST-02920,2025-05-19,Midwest,Paid Search,New
CUST-02921,2025-04-29,West,Organic/Direct,New
CUST-02922,2025-10-09,West,Paid Social,Returning
CUST-02923,2025-02-15,West,Paid Social,VIP
CUST-02924,2025-07-17,South,Affiliate,New
CUST-02925,2025-06-04,South,Paid Search,New
CUST-02926,2025-03-08,South,Organic/Direct,New
CUST-02927,2025-08-14,Midwest,Organic/Direct,VIP
CUST-02928,2025-04-28,Midwest,Display,New
CUST-02929,2025-03-09,South,Display,New
CUST-02930,2025-08-27,Northeast,Paid Social,VIP
CUST-02931,2025-03-05,Northeast,Paid Search,VIP
CUST-02932,2025-09-03,West,Display,New
CUST-02933,2025-03-01,Northeast,Affiliate,New
CUST-02934,2025-06-08,South,Organic/Direct,Returning
CUST-02935,2025-10-22,South,Paid Search,Returning
CUST-02936,2025-03-25,Northeast,Paid Social,New
CUST-02937,2025-10-08,West,Paid Social,New
CUST-02938,2025-09-21,Northeast,Affiliate,New
CUST-02939,2025-11-26,West,Display,New
CUST-02940,2025-03-03,South,Organic/Direct,New
CUST-02941,2025-09-19,Northeast,Paid Social,Returning
CUST-02942,2025-12-08,Northeast,Email,New
CUST-02943,2025-10-06,Midwest,Paid Search,New
CUST-02944,2025-03-10,Midwest,Paid Social,Returning
CUST-02945,2025-10-28,Northeast,Paid Social,New
CUST-02946,2025-02-09,West,Affiliate,New
CUST-02947,2025-08-03,Northeast,Email,VIP
CUST-02948,2025-07-01,West,Paid Social,New
CUST-02949,2025-07-13,Northeast,Affiliate,Returning
CUST-02950,2025-07-09,West,Organic/Direct,New
CUST-02951,2025-01-12,Northeast,Paid Social,New
CUST-02952,2025-07-05,Midwest,Paid Social,Returning
CUST-02953,2025-12-08,South,Display,New
CUST-02954,2025-06-09,Northeast,Display,New
CUST-02955,2025-04-12,West,Organic/Direct,New
CUST-02956,2025-12-30,Midwest,Paid Search,Returning
CUST-02957,2025-02-06,South,Email,New
CUST-02958,2025-06-27,South,Organic/Direct,Returning
CUST-02959,2025-07-07,South,Paid Social,Returning
CUST-02960,2025-06-24,Northeast,Paid Social,New
CUST-02961,2025-12-03,Northeast,Organic/Direct,New
CUST-02962,2025-06-03,Northeast,Paid Search,New
CUST-02963,2025-12-22,Midwest,Display,Returning
CUST-02964,2025-01-25,Northeast,Organic/Direct,New
CUST-02965,2025-09-25,West,Paid Search,Returning
CUST-02966,2025-08-05,South,Display,New
CUST-02967,2025-03-29,South,Email,New
CUST-02968,2025-03-25,Midwest,Organic/Direct,Returning
CUST-02969,2025-09-20,Midwest,Organic/Direct,New
CUST-02970,2025-08-21,Midwest,Organic/Direct,New
CUST-02971,2025-08-12,Midwest,Paid Search,Returning
CUST-02972,2025-01-19,Midwest,Display,Returning
CUST-02973,2025-08-07,Midwest,Organic/Direct,New
CUST-02974,2025-12-25,Midwest,Affiliate,New
CUST-02975,2025-01-07,West,Affiliate,New
CUST-02976,2025-06-21,Northeast,Paid Search,Returning
CUST-02977,2025-06-30,Midwest,Organic/Direct,New
CUST-02978,2025-11-24,Northeast,Paid Search,Returning
CUST-02979,2025-04-14,Midwest,Paid Social,Returning
CUST-02980,2025-06-23,South,Organic/Direct,VIP
CUST-02981,2025-09-19,Northeast,Organic/Direct,New
CUST-02982,2025-01-23,South,Organic/Direct,New
CUST-02983,2025-10-20,Midwest,Email,New
CUST-02984,2025-10-28,Northeast,Paid Search,New
CUST-02985,2025-09-20,West,Email,New
CUST-02986,2025-08-25,Midwest,Paid Search,Returning
CUST-02987,2025-09-30,South,Organic/Direct,New
CUST-02988,2025-10-13,Midwest,Affiliate,New
CUST-02989,2025-11-26,West,Paid Social,New
CUST-02990,2025-06-06,Midwest,Paid Search,VIP
CUST-02991,2025-06-16,Midwest,Paid Social,New
CUST-02992,2025-08-21,South,Organic/Direct,Returning
CUST-02993,2025-03-12,Midwest,Display,Returning
CUST-02994,2025-11-09,Midwest,Paid Search,New
CUST-02995,2025-10-09,West,Paid Search,Returning
CUST-02996,2025-08-19,South,Paid Social,New
CUST-02997,2025-04-21,South,Paid Search,New
CUST-02998,2025-05-07,South,Organic/Direct,New
CUST-02999,2025-06-08,West,Affiliate,New
CUST-03000,2025-08-30,West,Paid Search,Returning
CUST-03001,2025-10-11,South,Display,Returning
CUST-03002,2025-09-03,Midwest,Paid Social,New
CUST-03003,2025-12-06,Northeast,Paid Social,Returning
CUST-03004,2025-12-17,South,Affiliate,New
CUST-03005,2025-09-15,West,Paid Search,New
CUST-03006,2025-05-16,Midwest,Email,Returning
CUST-03007,2025-08-07,Northeast,Organic/Direct,New
CUST-03008,2025-06-05,Midwest,Organic/Direct,Returning
CUST-03009,2025-08-18,Midwest,Paid Social,New
CUST-03010,2025-10-24,West,Affiliate,Returning
CUST-03011,2025-05-15,Northeast,Paid Search,New
CUST-03012,2025-07-04,South,Affiliate,New
CUST-03013,2025-01-17,South,Paid Social,Returning
CUST-03014,2025-09-26,West,Affiliate,New
CUST-03015,2025-06-28,Northeast,Paid Search,New
CUST-03016,2025-06-17,West,Organic/Direct,Returning
CUST-03017,2025-07-14,South,Organic/Direct,New
CUST-03018,2025-03-20,South,Paid Social,New
CUST-03019,2025-08-07,Northeast,Display,New
CUST-03020,2025-09-29,Midwest,Paid Search,Returning
CUST-03021,2025-05-08,South,Display,Returning
CUST-03022,2025-02-17,Midwest,Paid Social,Returning
CUST-03023,2025-05-22,Midwest,Paid Search,New
CUST-03024,2025-03-14,South,Affiliate,New
CUST-03025,2025-05-17,South,Email,New
CUST-03026,2025-08-17,Northeast,Email,New
CUST-03027,2025-02-11,Midwest,Email,Returning
CUST-03028,2025-09-30,Northeast,Paid Search,New
CUST-03029,2025-03-23,West,Paid Search,Returning
CUST-03030,2025-11-23,West,Affiliate,Returning
CUST-03031,2025-09-25,Midwest,Affiliate,Returning
CUST-03032,2025-04-10,Northeast,Paid Search,New
CUST-03033,2025-07-25,Northeast,Paid Social,New
CUST-03034,2025-02-10,Midwest,Affiliate,VIP
CUST-03035,2025-02-06,West,Affiliate,Returning
CUST-03036,2025-12-15,Midwest,Organic/Direct,New
CUST-03037,2025-10-20,Northeast,Paid Social,Returning
CUST-03038,2025-02-26,Northeast,Email,VIP
CUST-03039,2025-04-14,Northeast,Affiliate,New
CUST-03040,2025-03-14,West,Paid Social,VIP
CUST-03041,2025-05-25,South,Paid Search,New
CUST-03042,2025-04-17,South,Paid Search,VIP
CUST-03043,2025-04-30,Midwest,Organic/Direct,New
CUST-03044,2025-07-13,West,Paid Search,New
CUST-03045,2025-03-11,Midwest,Affiliate,New
CUST-03046,2025-11-19,West,Affiliate,Returning
CUST-03047,2025-09-23,West,Paid Social,VIP
CUST-03048,2025-10-05,Midwest,Organic/Direct,New
CUST-03049,2025-03-03,West,Affiliate,New
CUST-03050,2025-09-16,Midwest,Paid Search,New
CUST-03051,2025-11-02,South,Display,New
CUST-03052,2025-03-05,Northeast,Email,Returning
CUST-03053,2025-10-02,Midwest,Paid Social,New
CUST-03054,2025-05-11,Northeast,Display,VIP
CUST-03055,2025-10-15,Northeast,Affiliate,VIP
CUST-03056,2025-06-24,Northeast,Paid Social,New
CUST-03057,2025-10-20,Midwest,Organic/Direct,New
CUST-03058,2025-02-23,South,Affiliate,VIP
